image_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50
glue_stick_2_4_237,5.40153,-3.1702,3.46808,-1.66657,-3.54795,-1.02448,-0.251465,4.45388,-3.39376,5.42852,-1.18155,-1.34507,-1.51701,0.40855,-2.86151,0.269214,-1.11229,-4.29106,2.55691,0.0401033,-2.33188,0.0147969,3.04851,-2.26873,-2.64193,-3.72763,-1.46241,-0.183646,-0.349913,-2.5673,-2.75995,0.591692,-0.26771,-0.0937258,1.07344,-3.32044,-0.525665,0.750607,0.141495,4.07893,-3.25365,-1.29507,-4.59761,-5.05055,5.17227,20.2586,5.88583,-0.259947,-0.88144,1.1236,-0.624515
glue_stick_3_1_133,3.30069,-3.18642,3.36584,-0.186144,-3.56633,-0.598391,-0.736434,3.7535,-2.89146,6.09168,0.813842,-0.657573,0.411751,-0.145623,-2.91943,0.454266,1.03117,-3.02739,3.28111,0.41533,-2.68273,1.51331,0.530249,-0.959042,-0.675058,-3.63974,-2.47339,0.00378361,-0.261619,-4.16743,-4.1331,1.00242,-1.56783,0.432421,-1.03757,-3.68522,1.35378,-0.840478,1.4202,3.47176,-3.44635,-1.12946,-5.30869,-3.78411,3.50219,20.217,3.47327,-0.334076,-1.16183,1.55732,-2.15054
glue_stick_3_1_51,2.85176,-3.2405,3.07359,-0.026097,-2.75105,-1.15245,-0.789675,2.63882,-3.16147,4.90912,0.855514,-0.0671877,0.159723,1.37506,-2.53062,0.990425,-0.0710933,-2.9847,2.63776,1.1386,-2.45314,2.38108,0.521294,-0.632169,-0.569731,-3.35719,-1.40362,-0.780279,-0.416076,-4.65072,-4.09412,1.00738,-1.33341,1.22233,-2.02684,-2.87852,1.37825,0.552314,1.11983,4.14361,-3.83166,-1.19591,-5.39592,-4.02601,2.39595,18.5479,3.49607,-0.0982043,-1.27164,1.46516,-2.33668
glue_stick_3_1_60,3.73959,-2.94963,3.05648,-0.44618,-3.48806,-0.834035,-0.537726,2.7626,-3.86939,4.25516,0.577424,-0.40417,0.24306,1.03299,-2.51265,0.282066,0.0881276,-3.08173,2.99401,1.16231,-2.80872,2.07156,1.12555,-0.548703,-0.686665,-3.35162,-1.5968,-0.0622752,0.0632086,-4.8513,-4.04932,1.15939,-1.25523,1.43725,-1.65377,-3.19787,0.703186,-0.126558,1.23479,3.14908,-3.74786,-0.920256,-4.99817,-4.14718,4.16204,20.5471,3.97097,-0.450257,-1.43149,1.1672,-3.028
glue_stick_3_4_214,3.71584,-4.53909,3.94293,-1.02215,-3.26897,-0.800657,-0.0903487,3.53747,-4.33514,6.64816,-0.283113,-1.22734,0.181122,0.819998,-2.36776,1.64977,0.36887,-4.54592,2.99332,0.523701,-2.64092,1.60106,1.38617,-1.04708,-2.05494,-3.90507,-1.21251,-1.3253,-0.353494,-4.29136,-5.10872,0.296697,-0.225717,-0.197664,-1.4887,-2.82875,0.455953,0.814667,0.90503,6.82023,-4.04652,-2.12575,-4.96695,-4.86764,3.24765,20.7184,4.8622,1.29825,-1.11438,1.56874,-2.21389
glue_stick_3_4_215,3.36122,-4.20809,3.88625,-1.32256,-3.23198,-0.727567,-0.0426461,3.23357,-3.90156,6.76537,-0.351314,-1.15451,-0.24422,0.280466,-2.1,1.55503,0.390673,-4.43546,2.33872,-0.0634295,-2.30402,1.01915,0.684945,-1.09659,-2.13788,-3.72435,-1.62063,-1.47602,-0.551604,-4.18348,-4.54401,0.729371,0.248026,0.142953,-0.180393,-3.22322,0.574478,0.783198,1.29887,6.54356,-3.83799,-2.02114,-4.64133,-4.78299,3.08044,19.7008,4.74043,0.646207,-1.26954,1.8593,-1.70109
glue_stick_4_2_132,2.83762,-3.86412,2.1855,0.862631,-3.31515,-1.37342,-1.18277,1.9529,-4.46829,5.28483,-0.849861,0.457759,1.64068,1.88031,-2.53632,2.57574,-0.67885,-3.98565,1.59616,-0.722275,-1.71028,-0.140224,0.402872,-1.4549,-0.652006,-3.23226,-3.11869,-0.556216,1.77675,-4.23068,-5.51511,4.00202,0.340785,-0.469742,-3.01059,-2.5179,0.0481707,0.342014,1.90577,5.45993,-4.32328,-1.5792,-5.195,-2.96854,1.79349,19.3475,3.63434,2.36936,-1.24697,2.15348,-2.2095
glue_stick_4_2_151,2.81053,-4.08095,2.77781,0.652621,-3.00572,-1.38462,-1.07826,2.9157,-4.33719,5.43806,-0.210912,-0.162212,1.25787,1.86788,-2.40837,3.10673,-0.988863,-4.1246,2.30144,-0.865699,-2.20287,0.597622,0.500805,-1.46191,-0.368335,-3.39439,-2.46986,-1.58698,1.41927,-4.40246,-5.08547,2.96368,0.142449,-0.0772505,-2.6858,-2.37893,-0.45045,-0.3816,1.53537,4.4753,-4.58157,-2.17085,-5.41437,-3.54303,3.20246,19.8791,4.22998,1.65839,-1.1233,2.71776,-1.53632
glue_stick_4_2_175,3.75528,-4.23693,3.5681,-0.0921156,-3.07279,-1.22678,-0.82594,4.87689,-4.32962,6.81091,-0.775346,-0.564188,0.164008,1.57774,-3.31284,2.2552,-0.95264,-4.17356,3.98093,-0.645198,-2.39792,0.92407,0.335698,-1.41394,-1.03789,-3.72579,-2.43487,-0.988074,0.894005,-5.08981,-5.10981,2.57196,-0.153505,-0.276468,-2.87735,-1.92646,-0.193444,-0.13706,1.53703,5.01628,-4.76483,-2.21309,-5.50929,-4.30736,4.01468,21.2862,5.2821,0.630622,-1.68718,2.57941,-1.8371
glue_stick_4_2_187,3.68872,-3.97093,2.59582,-0.0397533,-3.62288,-1.48461,-0.753663,4.07248,-4.63656,5.76364,-0.215256,-0.722885,0.579117,1.45142,-2.77486,2.12717,-0.848574,-4.22279,4.07035,-0.622561,-2.34599,0.998279,0.726229,-1.50263,-0.845798,-3.71875,-1.70583,-1.10136,0.458226,-4.83342,-4.91138,2.84211,-0.0854573,0.0577473,-2.40899,-2.15103,-0.62923,-0.0400991,1.44298,4.86805,-4.56993,-2.06808,-5.30277,-4.05187,3.5864,21.2556,4.85711,0.411516,-1.57796,2.5309,-1.83167
glue_stick_4_4_104,4.34695,-4.78479,4.1379,-1.46857,-3.71321,-0.945218,0.0135344,3.62939,-5.22621,8.17831,-0.62828,-1.18413,0.372136,-0.705753,-2.98213,2.08508,-0.157329,-4.76103,2.50431,-0.525482,-2.18261,-0.510789,0.424596,-1.6011,-1.56612,-3.70368,-1.95477,-0.238057,-0.370553,-4.03431,-5.13728,2.66721,0.541017,-0.38611,-0.617972,-3.03938,0.687647,0.0736615,0.867303,7.39128,-4.45386,-1.47706,-5.43464,-4.41716,2.68561,22.5256,5.83104,1.85714,-1.52382,1.41283,-2.3374
glue_stick_5_1_49,1.80696,-2.93821,1.26027,-0.418222,-4.26254,-0.115491,-0.739228,2.26588,-2.80332,4.74161,-0.132369,-0.489795,1.39847,0.383581,-0.483929,0.393931,-0.239003,-3.2459,2.81174,-0.621455,-2.07184,2.97473,0.592815,-0.921004,0.437648,-2.83141,-2.65197,-1.41299,-0.965084,-3.15619,-2.70359,1.48884,0.817892,0.802827,-0.275972,-3.22127,-0.33744,1.12334,0.109684,2.29039,-2.5826,-1.40984,-4.37337,-3.15094,5.93778,14.1569,1.78893,-1.2643,0.0172185,3.43509,-2.18867
glue_stick_5_1_6,2.43459,-3.34295,2.09529,-0.377919,-3.87433,-0.207473,-0.999912,2.16296,-2.57437,5.96381,-0.879027,0.305873,0.653352,0.0648773,-0.549423,0.645301,0.292287,-3.64067,2.40846,-0.548361,-2.0029,1.95872,0.959203,-1.40867,0.309297,-2.98272,-3.58797,-0.955139,-0.474577,-3.61658,-3.45691,2.10006,0.287082,0.736437,-0.521321,-3.51181,1.0288,0.607776,0.258194,0.831124,-2.88416,-1.10705,-4.69548,-3.91779,6.06396,16.353,3.14402,-1.40427,-0.209809,3.35554,-2.98941
glue_stick_5_2_217,2.62261,-3.24157,1.67381,0.463193,-3.73291,-0.948397,-1.53743,2.55385,-2.36087,6.75966,0.00424273,-0.470419,0.613227,0.546493,-2.34868,0.665101,0.0198488,-3.3723,2.9674,-0.740754,-2.05294,1.2677,0.925213,-1.57029,1.02702,-3.38709,-3.79793,-0.962955,-0.0127929,-3.9136,-4.11726,3.34445,-0.0816067,0.64204,-1.14422,-3.16083,0.843098,-0.932579,0.193113,1.16924,-2.84182,-0.781716,-5.75096,-3.80347,5.84448,18.7767,3.84677,-0.970601,-0.678693,3.32653,-2.64559
glue_stick_5_2_21,2.5822,-3.00457,0.76534,0.420877,-3.63945,-1.1879,-1.25362,3.16539,-1.94379,5.11561,0.807549,-1.15392,0.32532,0.233503,-2.15317,0.04233,0.455669,-2.95441,3.46528,-0.7891,-1.95782,2.51232,0.513334,-1.52472,0.782885,-3.4227,-2.65366,-1.27074,-1.15717,-3.59726,-2.6645,3.35176,-0.06912,0.876822,-0.154969,-3.13628,-0.169564,-0.221816,0.0811133,1.25355,-2.39584,-0.947777,-5.42135,-3.63407,5.96205,17.1913,3.27095,-1.57653,-0.939459,3.37733,-2.80007
glue_stick_5_4_238,4.01809,-4.12848,3.56826,-1.12797,-4.59287,-0.94092,-0.609441,3.19707,-4.04446,7.98896,-1.10334,-1.5119,0.831382,1.97354,-3.08775,0.992597,-1.3375,-4.50497,3.43805,-1.82093,-2.80447,1.19659,2.96949,-2.20202,-2.18641,-4.19163,-1.79848,-2.10583,0.106911,-3.18463,-3.82509,0.000418434,0.383832,0.125028,0.0488243,-2.62675,-0.0935299,0.694623,-0.0567236,9.67692,-3.70103,-2.08679,-5.72419,-4.38342,3.16963,19.7433,5.00384,0.509165,-1.23589,2.14964,-0.734152
glue_stick_6_1_244,2.90625,-3.91114,1.95523,-0.353443,-3.15514,-1.17947,-0.909973,2.95408,-4.21775,2.65647,0.520348,-0.97817,0.70672,1.4638,-0.785381,1.52152,0.408728,-3.06528,3.14608,0.960991,-2.42062,5.09949,1.19022,-0.690485,-1.28315,-3.62266,-0.827305,-1.51998,-0.528761,-3.75488,-3.05288,1.24107,-0.941013,1.07745,-1.821,-2.25288,-0.888712,1.51161,0.96219,2.05134,-4.22224,-2.0019,-4.43559,-3.82003,4.12314,17.5789,3.69336,-0.0646305,-0.590169,3.01479,-2.83478
glue_stick_6_1_33,2.32253,-3.44799,0.751507,0.0922992,-3.23251,-1.00413,0.0248244,2.98077,-4.25265,3.01668,1.05742,-0.863398,1.10698,1.20831,-0.205214,1.67973,0.451482,-3.6286,3.19959,0.176209,-2.52202,4.24294,1.22943,-0.424686,-1.14494,-3.58835,-0.943942,-2.09838,-0.646909,-3.96687,-3.71623,1.5282,-0.399011,1.1682,-2.17834,-2.89416,-1.18447,0.871108,1.11848,3.44497,-4.19254,-2.07191,-5.64992,-3.44072,4.02092,18.6302,4.07443,0.48127,-0.677642,2.42982,-2.36053
glue_stick_6_2_118,2.06622,-3.25485,-0.222643,0.957906,-3.39445,-1.1542,0.734349,3.00676,-4.39991,1.88136,2.16679,-0.891497,1.15298,1.49092,-1.64629,2.21284,0.246362,-3.31162,2.97472,1.30639,-2.50246,2.51261,0.243181,0.0987104,-0.60329,-3.60637,-0.703788,-2.81461,-0.94803,-4.01535,-3.83156,1.73149,0.113284,1.45601,-2.18104,-3.17792,-0.588884,0.896863,1.32789,2.84926,-3.93299,-2.09553,-6.04418,-3.26773,6.11557,18.7518,3.69586,0.663036,-0.0234339,2.40304,-3.02425
glue_stick_6_2_212,2.82039,-3.05208,0.173874,0.925298,-3.85583,-1.31001,0.138129,3.30536,-4.36889,2.93073,1.49352,-1.10606,0.896229,1.25708,-1.75412,1.29686,0.361687,-3.74416,4.02271,1.26351,-2.46091,1.7907,0.915097,-0.636275,-0.441412,-3.64758,-1.396,-1.81673,-0.868946,-4.02595,-4.36568,1.71762,-0.394009,1.20733,-2.65377,-3.29728,-0.47953,0.717305,1.24076,2.29553,-3.56932,-1.98291,-5.70375,-3.7442,5.85538,20.2652,5.07563,0.2972,0.0610584,1.9916,-2.98187
glue_stick_6_2_25,2.03499,-2.97425,-0.543137,0.971766,-3.10898,-1.45238,0.664748,2.53918,-4.01002,1.60175,1.92243,-0.674112,1.32443,1.29757,-1.3106,1.63525,0.134411,-3.00704,3.2472,1.11032,-2.60281,4.74752,0.358508,-0.0913188,-0.159399,-4.07135,-0.989969,-2.00275,-1.10902,-3.34485,-2.80124,0.847052,-0.437235,1.25124,-2.40077,-3.08251,-0.151726,0.400192,0.5265,2.23047,-3.03978,-1.46552,-5.76388,-2.96436,5.24486,16.9833,2.88965,0.950314,-0.108675,1.9397,-2.93493
greens_1_1_175,0.463872,-0.809335,-3.09005,-0.405742,-0.0751176,-0.605107,-3.8866,-4.55764,-3.75193,-4.64877,-0.065475,-0.465138,1.62349,-1.42982,-1.66146,-2.71398,-1.13939,4.62575,-1.37129,1.34819,2.03859,-0.295896,-2.21374,-2.30012,1.71199,-2.78002,3.49258,1.94848,-5.06887,3.61387,4.82318,1.57227,-0.855165,-1.5481,0.411811,2.94391,2.78939,0.521163,-2.71433,-1.01838,0.935662,16.0869,-2.81318,1.76609,-0.0617211,-3.72832,0.428853,4.6967,1.05154,-0.95896,-5.12608
greens_1_2_144,-0.163521,0.419275,-3.54028,-2.32195,1.53753,-0.740733,-1.16313,-3.45459,-3.07395,-4.18783,-0.443471,0.781031,0.651116,-2.1503,-3.41751,-2.86827,-1.23877,4.22846,-1.37668,0.447036,2.03252,-0.767139,-1.0545,-2.79957,1.73994,-3.35128,0.717381,1.95749,-4.23294,3.70618,5.56618,-0.530646,-0.13887,-2.60696,1.7959,5.31232,2.47848,0.448865,-5.16134,1.75986,1.65103,19.0813,-3.59848,0.57247,1.00625,-3.83463,1.23061,5.39982,-1.61471,-1.55929,-3.42564
greens_1_2_89,1.91451,-0.749199,-2.09746,-1.40351,1.54779,-0.197307,0.13254,-3.45594,-4.01581,-2.96936,-0.629102,2.78845,1.48926,-2.3313,-3.85992,-1.89649,-1.6231,2.69974,-0.854113,0.336029,1.61785,0.0851475,-1.10555,-3.23842,2.69537,-3.61553,0.67928,2.19728,-3.96915,1.34719,3.25086,1.2032,-0.370986,-2.04991,-0.19083,4.42136,4.58847,0.387127,-5.32398,0.182339,0.523075,19.1987,-3.87468,0.0787123,1.04789,-2.34226,0.329148,5.20521,-1.79277,-1.81631,-6.11755
greens_1_4_51,1.02719,-0.427756,-2.97294,-1.18401,-0.571942,-0.319589,-2.29648,-3.36043,-4.42231,-3.83489,0.183232,-1.63637,2.54037,-0.00891346,-2.77982,-3.11999,-2.2557,5.48559,-0.0222493,3.93137,-0.505561,-0.120655,-0.302253,-2.60852,1.92215,-3.62025,2.13298,2.24678,-4.10677,3.96406,4.26699,-0.60477,-0.816698,-1.784,-0.186694,4.70244,3.11988,1.05878,-5.03738,0.559707,0.491618,17.1338,-4.30833,1.04383,2.16407,-3.01444,-1.1084,6.75766,-0.829595,-2.37456,-4.24477
greens_1_4_68,0.374864,-0.0744534,-2.60693,-1.60849,-0.0731265,-0.0523352,-3.32147,-3.34495,-3.38575,-4.44814,-0.625613,-1.34771,1.65356,-0.0720455,-3.15593,-3.98345,-2.64697,5.45244,-1.28245,2.75992,-0.451555,0.977978,-0.760768,-2.79343,1.73821,-4.00145,1.68765,2.18877,-4.11266,6.05119,5.81437,-1.19214,-1.18347,-1.91546,1.6025,4.19145,2.76216,0.930041,-5.32999,1.50374,0.898347,18.1486,-4.45698,1.28999,1.34688,-3.69324,-0.0151395,6.44524,-1.01774,-1.95246,-3.31968
greens_2_1_132,0.795683,1.25948,-3.21197,-2.04219,2.92063,0.448726,1.31071,-1.13902,-1.60894,-2.90295,-1.83349,2.60536,-1.39424,-2.91016,-3.53826,-1.33132,-0.624179,2.54362,-2.07878,1.6467,-0.632856,-0.739772,-0.959324,0.10644,0.277798,-2.69695,2.96082,1.54067,-3.52621,0.675754,3.9109,-0.382447,0.84236,-0.920951,2.57152,-0.371153,2.57801,-0.0384386,-3.26743,2.39014,2.18295,9.44129,-2.87868,0.403851,2.48461,-3.08648,-0.258003,2.83662,-2.36332,-2.42522,-1.33331
greens_2_1_92,1.97407,0.532105,-3.72758,-1.23741,1.8488,-0.0642285,-0.975085,-3.58293,-3.38815,-3.974,-0.552713,1.0258,0.327593,-2.92895,-2.66275,-2.49405,-1.38832,4.78486,-0.997338,0.858005,0.747568,-1.21615,-0.547585,-1.45537,1.15627,-3.10171,2.7489,3.48309,-3.79962,1.96791,3.97445,-0.943941,-0.677345,-2.37325,1.24434,3.75396,2.57631,-0.673554,-4.51637,1.19886,2.51162,14.8191,-2.35078,1.44044,0.950779,-3.94531,-0.780262,5.75272,-1.30876,-2.79366,-2.69579
greens_2_2_12,2.82892,0.520364,-3.15375,-2.64583,3.14358,0.109256,1.35654,-3.03042,-3.0848,-3.31095,-1.97849,0.21142,-0.719676,0.361546,-4.60715,-2.60633,-1.4576,1.44674,-3.34984,1.48883,0.305221,-2.81046,1.72287,-1.69404,-1.25471,-3.59436,2.63036,1.14297,-3.44524,4.13944,3.1265,-3.04726,-0.506412,-3.40019,2.36283,3.3106,2.96624,-0.106405,-4.68249,6.40662,1.703,15.5775,-3.78814,0.328787,0.0442774,-4.39849,0.42914,9.61345,-2.90819,-2.73571,-0.692278
greens_2_2_172,0.518198,-0.125288,-3.16502,-1.89117,5.06994,-0.459528,2.42653,-2.3086,-2.4937,-2.75433,-0.992672,2.22173,-0.814565,-2.21595,-3.06714,-1.01794,-1.85494,1.30103,-1.44534,-0.190101,1.60924,-0.758586,1.7721,-2.56063,-0.301336,-3.60993,2.37913,-0.89959,-4.08021,2.2418,4.98873,-0.626092,0.135885,-2.89269,1.41962,5.08688,2.97306,-1.00237,-4.63296,0.413271,1.4457,14.5285,-3.02146,0.530807,0.388451,-4.10515,1.80705,6.25699,-2.34307,-2.06867,-2.76633
greens_2_4_178,1.73226,-0.00947102,-4.24094,-2.32906,2.65617,-0.934262,0.231715,-3.70378,-4.17393,-4.37025,-3.04017,-0.231604,0.437116,1.16085,-1.73772,-3.83119,-4.14656,1.57493,-1.90568,0.935948,0.857792,0.680054,5.02354,-4.00142,-1.10678,-4.98549,5.14584,-0.0739228,-4.81607,5.13597,5.06202,-3.02065,-1.03278,-3.31434,1.51468,5.58709,1.48208,-1.58569,-4.55848,1.55385,2.78444,14.8973,-2.3964,1.3608,-0.374952,-3.98415,1.11325,13.209,-0.00803588,-2.76944,-2.86192
greens_3_1_206,-0.236327,-1.72226,-4.40859,-1.23891,0.863074,-0.585312,-4.42281,-3.59348,-1.75394,-1.77927,-0.400552,1.39656,2.44765,-3.11482,-1.51161,-3.08157,-2.25283,4.26892,-0.502771,0.00970234,0.388817,1.30052,-1.85372,-2.81114,3.82107,-4.14063,0.969207,2.61724,-5.95194,2.47613,5.71167,2.05741,-0.568428,-1.29916,2.26056,1.28386,4.76179,0.925606,-4.48753,1.96826,1.06423,19.3992,-5.53166,0.0136907,1.46373,-3.93266,-1.29225,3.01181,-1.47558,-2.06565,-3.84297
greens_3_1_233,0.792749,-0.355194,-3.73392,-1.4258,0.822393,-1.07823,-2.99843,-2.91562,-2.12502,-1.97206,0.715038,0.908935,1.16838,-2.86384,-3.05173,-2.36864,-2.32724,3.59181,-0.495113,-0.172418,0.0807731,-1.01222,-2.75477,-2.31366,3.05352,-3.93248,1.60675,3.21634,-5.87384,2.57151,5.44144,2.70195,-0.816113,-1.63436,2.15614,3.48547,4.68053,0.599088,-4.75076,1.10953,0.185131,20.466,-5.29723,-0.315862,1.29591,-3.20339,0.294821,3.63185,-3.16979,-2.44549,-3.91453
greens_3_2_167,0.673743,-0.654411,-4.90722,-1.57177,0.748306,0.207797,-2.46672,-3.87416,-2.95595,-3.63305,0.915134,1.6135,2.04353,-3.31289,-3.63348,-2.07312,-2.1055,4.56067,-1.47887,-0.302128,0.687635,-0.950718,-2.36875,-2.10355,3.88933,-3.3076,-0.165805,2.05133,-5.24756,2.27303,4.59148,1.91874,2.13682,-1.36393,0.55736,2.06184,3.32941,1.77564,-5.47789,2.04874,0.922053,20.7098,-6.52283,2.04326,1.69761,-2.82016,-0.688576,5.04991,-0.926527,-1.99211,-5.01116
greens_3_2_68,0.579827,-2.19813,-4.13397,-1.68526,-0.584926,-0.949916,-4.2594,-4.04027,-0.556828,-0.245426,0.506859,0.384322,3.46262,-2.83638,-1.75326,-3.14456,-2.77791,2.36589,0.550934,-0.0335899,-0.203059,1.59034,-1.16759,-3.55038,5.19368,-4.80796,0.881604,3.11867,-5.14446,3.66897,7.18491,1.4707,-0.898246,-2.18351,1.42491,1.23949,4.50211,0.515738,-5.89869,1.91345,0.764965,18.0201,-6.1341,0.299091,2.2896,-3.21372,-1.57153,3.42508,-1.72559,-0.858091,-4.76027
greens_3_4_46,0.992669,-1.16801,-4.19195,0.120142,-0.465174,0.0153974,-4.98525,-4.87144,-2.17844,-2.65277,0.373973,0.605982,3.38874,-0.697534,-2.60086,-3.80522,-3.59066,3.00921,-1.48942,2.19721,0.24506,1.70469,-0.154339,-3.60217,3.81497,-4.34131,0.463072,0.878152,-4.70133,5.31994,4.06267,-0.0569598,-1.77994,-2.14109,0.565451,1.36188,3.22272,0.234342,-5.91561,1.06668,0.856268,18.9931,-6.28714,1.96479,1.09392,-3.07865,-1.7387,8.58366,1.97811,-1.76165,-5.19521
greens_4_1_22,0.632682,-1.21625,-3.31628,-1.0165,-0.0618939,-0.733551,-4.0688,-4.35405,-0.805287,-2.46528,1.65186,1.40762,1.11996,-2.32379,-1.7401,-3.1909,-1.13456,3.52763,-1.83958,0.504043,0.284716,-0.112823,-2.09212,-2.41259,4.87383,-3.47082,0.303367,1.80574,-4.78514,3.50365,5.7668,1.32691,-1.03686,-0.272573,1.34599,0.95632,3.8331,0.787331,-5.18837,-1.02899,1.05318,19.95,-6.34645,0.896947,1.55174,-3.03243,-0.883941,2.98624,-0.780367,-2.4448,-4.62484
greens_4_2_247,2.37578,-1.06613,-4.14065,-0.701704,0.121025,-0.915694,-4.70825,-4.61561,-1.83313,-2.5708,3.17684,0.835884,3.53492,-3.06559,-3.89132,-3.3142,-1.77879,5.01508,-1.2165,0.301271,0.627319,-0.336807,-3.45814,-2.76959,5.41028,-2.58361,0.925356,2.82129,-5.08696,3.21983,4.30285,2.25707,-0.477371,-1.23075,0.275149,0.59324,5.01182,0.80147,-5.94899,0.0745631,0.956269,22.186,-6.63188,2.42822,1.00125,-3.78867,-1.20802,3.6288,-0.270852,-2.99731,-5.58666
greens_4_2_256,1.40857,-0.611648,-4.35943,-0.426474,0.326073,-0.867546,-5.55742,-5.2131,-2.03835,-3.77929,2.74243,0.718733,2.91295,-2.77411,-3.27395,-3.55722,-1.70436,6.02776,-2.12513,0.383389,1.20798,-0.702741,-3.15573,-2.81272,5.73325,-2.74105,2.16259,1.78237,-5.02897,4.04606,5.09243,1.03678,-0.428372,-0.510258,0.225171,1.44167,3.68927,0.763209,-5.94887,-1.20063,1.50631,21.4447,-6.63951,2.99135,0.379282,-4.05539,-1.431,4.08284,0.272602,-1.95442,-4.74813
greens_4_2_62,1.93297,-0.446917,-4.58894,-1.0237,-0.951789,-0.0189646,-3.469,-5.19141,-3.91194,-3.2079,0.807807,0.544521,6.01153,-2.42115,-3.33301,-3.74553,-1.20362,2.5835,-0.118946,0.801565,1.59368,-0.739913,0.445041,-3.52955,5.63892,-2.57478,-1.08344,3.86512,-4.26758,4.72948,3.33964,-0.972997,-0.484596,-2.8478,0.50902,2.24334,3.57867,-0.372849,-6.25703,-0.10922,0.694502,18.6088,-3.98839,2.27466,1.33506,-3.50321,-1.10193,6.73115,1.70838,-2.63459,-5.00442
greens_4_4_80,1.097,0.016501,-4.47817,-1.10356,-0.280595,0.158199,-3.80686,-4.46169,-3.21442,-2.41547,0.562878,0.606659,5.77002,-2.5759,-4.81216,-3.97197,-2.68224,4.43476,-0.673292,1.84681,-1.14061,1.79501,-1.79592,-2.8757,5.4405,-3.26032,-0.898814,3.7412,-5.60641,3.98958,3.23775,0.972,-0.117764,-1.97351,-0.658655,1.42937,4.40655,1.28335,-6.08252,1.90253,0.135046,19.266,-5.46841,3.27938,1.8934,-3.62222,-1.996,5.6803,-1.02527,-2.54413,-5.66826
hand_towel_1_1_160,-2.41307,19.4634,-5.36144,-0.10723,4.8208,-1.23328,4.48234,-2.41184,-0.41787,-8.78294,5.51502,1.10467,-4.18433,-3.92945,-2.73608,-0.111679,1.7272,2.04866,0.316853,-2.54859,0.801769,-3.65304,-3.37898,-0.188847,6.10689,7.03735,2.75781,-0.799223,-3.29741,-1.99804,3.47174,-0.146264,2.41735,4.9772,-1.23567,4.84944,-1.66129,-1.76231,-4.46917,-6.45375,-0.438074,0.210489,0.0678717,2.68679,0.0217187,-4.77961,0.0766849,-2.74476,-2.84943,-2.77054,-0.768828
hand_towel_1_1_167,-2.21434,19.2944,-5.14477,0.10122,3.77114,-1.23346,4.66432,-2.06717,-0.42657,-8.4437,5.02096,1.28915,-4.20231,-3.95719,-3.05193,-0.524129,1.59562,1.56798,0.761302,-2.45305,0.510557,-3.25492,-3.3739,-0.306413,6.09093,5.52067,2.531,-0.320057,-2.92284,-1.76498,3.93527,0.0990779,2.36057,5.31592,-0.963682,4.56086,-1.25215,-1.69675,-4.498,-6.11727,-0.0754889,0.146897,-0.45116,2.514,0.150742,-4.53554,-0.278663,-2.82848,-3.10268,-2.71784,-0.471967
hand_towel_1_2_129,-2.11764,21.9769,-5.77948,-0.261716,5.03627,-0.309322,8.44378,-0.663608,-1.60291,-9.30658,3.08895,-0.123602,-5.85348,-3.95886,-3.8784,-1.59221,1.17008,1.39482,1.62227,-3.95133,0.541143,-2.14661,-2.19477,-0.0878041,1.9766,6.75422,0.975714,-0.580961,-4.42303,-2.92571,5.76105,0.591475,6.10785,5.3535,0.11922,3.94749,-3.03999,-0.680669,-4.69833,-5.48629,0.816786,-1.62358,0.962582,2.49268,0.0868508,-4.74696,1.41802,-3.79774,-4.64308,-1.44575,0.413106
hand_towel_1_2_162,-1.87614,20.9224,-5.17187,-0.246786,3.90192,-0.713106,6.6852,-0.00698982,-1.53101,-8.17282,2.30078,-0.0285147,-5.98946,-3.94115,-3.11416,-1.51097,0.920136,0.954649,1.51521,-2.69552,0.134269,-1.38237,-1.56407,-0.0514662,2.38795,5.56148,1.53401,-1.02964,-4.69653,-2.62927,6.07936,0.251905,4.99079,5.90624,-0.212689,3.70551,-3.44766,-0.172601,-4.01525,-4.46366,0.507816,-1.34314,0.0381707,0.909217,0.454926,-3.63162,1.64279,-3.60848,-4.24464,-1.78284,0.180608
hand_towel_1_2_254,-1.26594,18.3697,-5.9049,-1.27931,3.4417,-0.112131,7.01144,0.233543,-2.36883,-7.43627,2.69279,-0.388383,-5.1509,-3.78457,-2.34946,-1.54437,1.36081,1.94778,2.76644,-3.38838,0.111012,-1.36627,-2.31713,-0.261398,1.72739,4.61104,2.51644,-0.791839,-5.38299,-3.26626,4.85446,0.392544,5.11384,4.08494,0.477186,3.51919,-2.85206,-0.54193,-4.14721,-4.34124,1.6271,-0.913957,0.98091,1.84948,1.19446,-3.71277,1.32598,-3.41349,-3.68048,-1.07385,-1.07428
